dis,dis_name,dis_group,dis_group_name,dis_system,dis_system_name,dis_name_eng,SexDisease,chronic
Q91,爱德华兹综合征和帕套综合征,Q90-Q99,"染色体异常,不可归类在他处者",Q00-Q99,先天性畸形、变形和染色体异常,Edwards' syndrome and Patau's syndrome,0,1
Q92,"常染色体其他三体性和部分三体型,不可归类在他处者",Q90-Q99,"染色体异常,不可归类在他处者",Q00-Q99,先天性畸形、变形和染色体异常,"Other trisomies and partial trisomies of the autosomes, not elsewhere classified",0,1
Q93,"常染色体的单体性和缺失,不可归类在他处者",Q90-Q99,"染色体异常,不可归类在他处者",Q00-Q99,先天性畸形、变形和染色体异常,"Monosomies and deletions from the autosomes, not elsewhere classified",0,1
Q95,"平衡重排和结构标记,不可归类在他处者",Q90-Q99,"染色体异常,不可归类在他处者",Q00-Q99,先天性畸形、变形和染色体异常,"Balanced rearrangements and structural markers, not elsewhere classified",0,1
Q96,"特纳综合征[性腺发育障碍症][45,X综合征]",Q90-Q99,"染色体异常,不可归类在他处者",Q00-Q99,先天性畸形、变形和染色体异常,Turner's syndrome,2,1
Q97,"其他的性染色体异常,女性表型,不可归类在他处者",Q90-Q99,"染色体异常,不可归类在他处者",Q00-Q99,先天性畸形、变形和染色体异常,"Other sex chromosome abnormalities, female phenotype, not elsewhere classified",2,1
Q98,"其他的性染色体异常,男性表型,不可归类在他处者",Q90-Q99,"染色体异常,不可归类在他处者",Q00-Q99,先天性畸形、变形和染色体异常,"Other sex chromosome abnormalities, male phenotype, not elsewhere classified",1,1
Q99,"其他染色体异常,不可归类在他处者",Q90-Q99,"染色体异常,不可归类在他处者",Q00-Q99,先天性畸形、变形和染色体异常,"Other chromosome abnormalities, not elsewhere classified",0,1
R00,心脏搏动异常,R00-R09,累及循环和呼吸系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Abnormalities of heart beat,0,0
R01,心脏杂音和其他心音,R00-R09,累及循环和呼吸系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Cardiac murmurs and other cardiac sounds,0,0
R02,"坏疽,不可归类在他处者",R00-R09,累及循环和呼吸系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Gangrene, not elsewhere classified",0,0
R03,"血压读数异常,无诊断者",R00-R09,累及循环和呼吸系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Abnormal blood-pressure reading, without diagnosis",0,0
R04,呼吸道出血,R00-R09,累及循环和呼吸系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Haemorrhage from respiratory passages,0,0
R05,咳嗽,R00-R09,累及循环和呼吸系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Cough,0,0
R06,呼吸异常,R00-R09,累及循环和呼吸系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Abnormalities of breathing,0,0
R07,咽痛和胸痛,R00-R09,累及循环和呼吸系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Pain in throat and chest,0,0
R09,累及循环和呼吸系统的其他症状和体征,R00-R09,累及循环和呼吸系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Other symptoms and signs involving the circulatory and respiratory systems,0,0
R10,腹部和盆腔痛,R10-R19,累及消化系统和腹部的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Abdominal and pelvic pain,0,0
R11,恶心和呕吐,R10-R19,累及消化系统和腹部的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Nausea and vomiting,0,0
R12,胃灼热,R10-R19,累及消化系统和腹部的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Heartburn,0,0
R13,吞咽困难,R10-R19,累及消化系统和腹部的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Dysphagia,0,0
R14,胃肠气胀及有关情况,R10-R19,累及消化系统和腹部的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Flatulence and related conditions,0,0
R15,大便失禁,R10-R19,累及消化系统和腹部的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Faecal incontinence,0,0
R16,"肝大和脾大,不可归类在他处者",R10-R19,累及消化系统和腹部的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Hepatomegaly and splenomegaly, not elsewhere classified",0,0
R17,未特指的黄疸,R10-R19,累及消化系统和腹部的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Unspecified jaundice,0,0
R18,腹水,R10-R19,累及消化系统和腹部的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Ascites,0,2
R19,累及消化系统和腹部的其他症状和体征,R10-R19,累及消化系统和腹部的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Other symptoms and signs involving the digestive system and abdomen,0,0
R20,皮肤感觉障碍,R20-R23,累及皮肤和皮下组织的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Disturbances of skin sensation,0,0
R21,皮疹和其他非特异性斑疹,R20-R23,累及皮肤和皮下组织的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Rash and other nonspecific skin eruption,0,0
R22,皮肤和皮下组织的局部肿胀、肿物和肿块,R20-R23,累及皮肤和皮下组织的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Localized swelling, mass and lump of skin and subcutaneous tissue",0,0
R23,其他皮肤改变,R20-R23,累及皮肤和皮下组织的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Other skin changes,0,0
R25,异常的不随意运动,R25-R29,累及神经和肌肉骨骼系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Abnormal involuntary movements,0,0
R26,异常的步态和移动,R25-R29,累及神经和肌肉骨骼系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Abnormalities of gait and mobility,0,2
R27,其他协调缺乏,R25-R29,累及神经和肌肉骨骼系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Other lack of coordination,0,0
R29,累及神经和肌肉骨骼系统的其他症状和体征,R25-R29,累及神经和肌肉骨骼系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Other symptoms and signs involving the nervous and musculoskeletal systems,0,0
R30,与排尿有关的疼痛,R30-R39,累及泌尿系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Pain associated with micturition,0,0
R31,未特指的血尿,R30-R39,累及泌尿系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Unspecified haematuria,0,0
R32,未特指的尿失禁,R30-R39,累及泌尿系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Unspecified urinary incontinence,0,1
R33,尿潴留,R30-R39,累及泌尿系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Retention of urine,0,0
R34,无尿和少尿,R30-R39,累及泌尿系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Anuria and oliguria,0,0
R35,多尿,R30-R39,累及泌尿系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Polyuria,0,0
R36,尿道排出物,R30-R39,累及泌尿系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Urethral discharge,0,0
R39,累及泌尿系统的其他症状和体征,R30-R39,累及泌尿系统的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Other symptoms and signs involving the urinary system,0,2
R40,嗜眠、木僵和昏迷,R40-R46,累及认知、知觉、情绪状态和行为的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Somnolence, stupor and coma",0,2
R41,累及认知功能和意识的其他症状和体征,R40-R46,累及认知、知觉、情绪状态和行为的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Other symptoms and signs involving cognitive functions and awareness,0,2
R42,头晕和眩晕,R40-R46,累及认知、知觉、情绪状态和行为的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Dizziness and giddiness,0,0
R43,嗅觉和味觉障碍,R40-R46,累及认知、知觉、情绪状态和行为的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Disturbances of smell and taste,0,0
R44,累及一般感觉和知觉的其他症状和体征,R40-R46,累及认知、知觉、情绪状态和行为的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Other symptoms and signs involving general sensations and perceptions,0,0
R45,累及情绪状态的症状和体征,R40-R46,累及认知、知觉、情绪状态和行为的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Symptoms and signs involving emotional state,0,2
R46,累及外貌与行为的症状和体征,R40-R46,累及认知、知觉、情绪状态和行为的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Symptoms and signs involving appearance and behaviour,0,0
R47,"言语障碍,不可归类在他处者",R47-R49,累及言语和语音的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Speech disturbances, not elsewhere classified",0,2
R48,"诵读困难和其他符号识别功能障碍,不可归类在他处者",R47-R49,累及言语和语音的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Dyslexia and other symbolic dysfunctions, not elsewhere classified",0,2
R49,语音障碍,R47-R49,累及言语和语音的症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Voice disturbances,0,0
R50,其他和原因不明的发热,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Fever of other and unknown origin,0,0
R51,头痛,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Headache,0,0
R52,"疼痛,不可归类在他处者",R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Pain, not elsewhere classified",0,0
R53,不适和疲劳,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Malaise and fatigue,0,2
R54,衰老,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Senility,0,1
R55,晕厥和虚脱,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Syncope and collapse,0,0
R56,"惊厥,不可归类在他处者",R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Convulsions, not elsewhere classified",0,0
R57,"休克,不可归类在他处者",R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Shock, not elsewhere classified",0,0
R58,"出血,不可归类在他处者",R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Haemorrhage, not elsewhere classified",0,0
R59,淋巴结增大,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Enlarged lymph nodes,0,0
R60,"水肿,不可归类在他处者",R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,"Oedema, not elsewhere classified",0,0
R61,多汗症,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Hyperhidrosis,0,0
R62,未达到预期正常生理发育水平,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Lack of expected normal physiological development,0,0
R63,有关食物和液体摄取的症状和体征,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Symptoms and signs concerning food and fluid intake,0,0
R64,恶病质,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Cachexia,0,0
R65,全身炎症反应综合征,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Systemic Inflammatory Response Syndrome [SIRS],0,0
R68,其他的一般症状和体征,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Other general symptoms and signs,0,0
R69,原因不知和原因未特指的发病,R50-R69,一般症状和体征,R00-R99,症状、体征和临床与实验室异常所见,Unknown and unspecified causes of morbidity,0,0
R70,红细胞沉降率升高和血浆粘滞度异常,R70-R79,血液检查的异常所见。无诊断者,R00-R99,症状、体征和临床与实验室异常所见,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,0,0
R71,红细胞异常,R70-R79,血液检查的异常所见。无诊断者,R00-R99,症状、体征和临床与实验室异常所见,Abnormality of red blood cells,0,0
R72,"白细胞异常,不可归类在他处者",R70-R79,血液检查的异常所见。无诊断者,R00-R99,症状、体征和临床与实验室异常所见,"Abnormality of white blood cells, not elsewhere classified",0,0
R73,血糖水平升高,R70-R79,血液检查的异常所见。无诊断者,R00-R99,症状、体征和临床与实验室异常所见,Elevated blood glucose level,0,0
R74,血清酶水平异常,R70-R79,血液检查的异常所见。无诊断者,R00-R99,症状、体征和临床与实验室异常所见,Abnormal serum enzyme levels,0,0
R75,人类免疫缺陷病毒[HlV]的实验室证据,R70-R79,血液检查的异常所见。无诊断者,R00-R99,症状、体征和临床与实验室异常所见,Laboratory evidence of human immunodeficiency virus [HIV],0,0
R76,其他血清免疫学异常所见,R70-R79,血液检查的异常所见。无诊断者,R00-R99,症状、体征和临床与实验室异常所见,Other abnormal immunological findings in serum,0,0
R77,血浆蛋白的其他异常,R70-R79,血液检查的异常所见。无诊断者,R00-R99,症状、体征和临床与实验室异常所见,Other abnormalities of plasma proteins,0,0
R78,血中发现通常不出现的药物和其他物质,R70-R79,血液检查的异常所见。无诊断者,R00-R99,症状、体征和临床与实验室异常所见,"Findings of drugs and other substances, not normally found in blood",0,0
R79,血液化学的其他异常所见,R70-R79,血液检查的异常所见。无诊断者,R00-R99,症状、体征和临床与实验室异常所见,Other abnormal findings of blood chemistry,0,0
R80,孤立性蛋白尿,R80-R82,"尿检查的异常所见,无诊断者",R00-R99,症状、体征和临床与实验室异常所见,Isolated proteinuria,0,0
R81,糖尿,R80-R82,"尿检查的异常所见,无诊断者",R00-R99,症状、体征和临床与实验室异常所见,Glycosuria,0,0
R82,尿的其他异常所见,R80-R82,"尿检查的异常所见,无诊断者",R00-R99,症状、体征和临床与实验室异常所见,Other abnormal findings in urine,0,0
